Date,CompanyName,Ticker,Price,TotalReturn,PriceReturn
30/06/2000,Nvidia,NVDA,63.5625,0.084222,0.084222
03/07/2000,Nvidia,NVDA,61.125,-0.038348,-0.038348
05/07/2000,Nvidia,NVDA,54.5625,-0.107362,-0.107362
06/07/2000,Nvidia,NVDA,57.875,0.06071,0.06071
07/07/2000,Nvidia,NVDA,58.1875,0.0054,0.0054
10/07/2000,Nvidia,NVDA,61.1875,0.051557,0.051557
11/07/2000,Nvidia,NVDA,66.125,0.080695,0.080695
12/07/2000,Nvidia,NVDA,68,0.028355,0.028355
13/07/2000,Nvidia,NVDA,74.375,0.09375,0.09375
14/07/2000,Nvidia,NVDA,73.8125,-0.007563,-0.007563
17/07/2000,Nvidia,NVDA,73,-0.011008,-0.011008
18/07/2000,Nvidia,NVDA,71.5625,-0.019692,-0.019692
19/07/2000,Nvidia,NVDA,67,-0.063755,-0.063755
20/07/2000,Nvidia,NVDA,68.8125,0.027052,0.027052
21/07/2000,Nvidia,NVDA,69.6875,0.012716,0.012716
24/07/2000,Nvidia,NVDA,63.75,-0.085202,-0.085202
25/07/2000,Nvidia,NVDA,61.375,-0.037255,-0.037255
26/07/2000,Nvidia,NVDA,56.8125,-0.074338,-0.074338
27/07/2000,Nvidia,NVDA,52.75,-0.071507,-0.071507
28/07/2000,Nvidia,NVDA,54,0.023697,0.023697
31/07/2000,Nvidia,NVDA,60,0.111111,0.111111
01/08/2000,Nvidia,NVDA,58.8125,-0.019792,-0.019792
02/08/2000,Nvidia,NVDA,60,0.020191,0.020191
03/08/2000,Nvidia,NVDA,62.625,0.04375,0.04375
04/08/2000,Nvidia,NVDA,63.75,0.017964,0.017964
07/08/2000,Nvidia,NVDA,68.75,0.078431,0.078431
08/08/2000,Nvidia,NVDA,67.25,-0.021818,-0.021818
09/08/2000,Nvidia,NVDA,65.25,-0.02974,-0.02974
10/08/2000,Nvidia,NVDA,66,0.011494,0.011494
11/08/2000,Nvidia,NVDA,64.4375,-0.023674,-0.023674
14/08/2000,Nvidia,NVDA,65.0625,0.009699,0.009699
15/08/2000,Nvidia,NVDA,71.20313,0.09438,0.09438
16/08/2000,Nvidia,NVDA,73,0.025236,0.025236
17/08/2000,Nvidia,NVDA,74.375,0.018836,0.018836
18/08/2000,Nvidia,NVDA,77,0.035294,0.035294
21/08/2000,Nvidia,NVDA,78.1875,0.015422,0.015422
22/08/2000,Nvidia,NVDA,70.8125,-0.094325,-0.094325
23/08/2000,Nvidia,NVDA,74.9375,0.058252,0.058252
24/08/2000,Nvidia,NVDA,76.9375,0.026689,0.026689
25/08/2000,Nvidia,NVDA,75,-0.025183,-0.025183
28/08/2000,Nvidia,NVDA,78,0.04,0.04
29/08/2000,Nvidia,NVDA,77.8125,-0.002404,-0.002404
30/08/2000,Nvidia,NVDA,78.5,0.008835,0.008835
31/08/2000,Nvidia,NVDA,79.375,0.011146,0.011146
01/09/2000,Nvidia,NVDA,79.5,0.001575,0.001575
05/09/2000,Nvidia,NVDA,79.625,0.001572,0.001572
06/09/2000,Nvidia,NVDA,74.125,-0.069074,-0.069074
07/09/2000,Nvidia,NVDA,78.125,0.053963,0.053963
08/09/2000,Nvidia,NVDA,73.5,-0.0592,-0.0592
11/09/2000,Nvidia,NVDA,70.5,-0.040816,-0.040816
12/09/2000,Nvidia,NVDA,70.0625,-0.006206,-0.006206
13/09/2000,Nvidia,NVDA,70.03125,-0.000446,-0.000446
14/09/2000,Nvidia,NVDA,69.375,-0.009371,-0.009371
15/09/2000,Nvidia,NVDA,70.89063,0.021847,0.021847
18/09/2000,Nvidia,NVDA,66.75,-0.058409,-0.058409
19/09/2000,Nvidia,NVDA,68.8125,0.030899,0.030899
20/09/2000,Nvidia,NVDA,66.5625,-0.032698,-0.032698
21/09/2000,Nvidia,NVDA,69.42188,0.042958,0.042958
22/09/2000,Nvidia,NVDA,70.625,0.017331,0.017331
25/09/2000,Nvidia,NVDA,75.6875,0.071681,0.071681
26/09/2000,Nvidia,NVDA,77.5,0.023947,0.023947
27/09/2000,Nvidia,NVDA,81.75,0.054839,0.054839
28/09/2000,Nvidia,NVDA,84.25,0.030581,0.030581
29/09/2000,Nvidia,NVDA,81.875,-0.02819,-0.02819
02/10/2000,Nvidia,NVDA,79.9375,-0.023664,-0.023664
03/10/2000,Nvidia,NVDA,75.625,-0.053948,-0.053948
04/10/2000,Nvidia,NVDA,74.75,-0.01157,-0.01157
05/10/2000,Nvidia,NVDA,73,-0.023411,-0.023411
06/10/2000,Nvidia,NVDA,68.4375,-0.0625,-0.0625
09/10/2000,Nvidia,NVDA,69.9375,0.021918,0.021918
10/10/2000,Nvidia,NVDA,64.625,-0.075961,-0.075961
11/10/2000,Nvidia,NVDA,65.1875,0.008704,0.008704
12/10/2000,Nvidia,NVDA,62.625,-0.03931,-0.03931
13/10/2000,Nvidia,NVDA,65.125,0.03992,0.03992
16/10/2000,Nvidia,NVDA,63.625,-0.023033,-0.023033
17/10/2000,Nvidia,NVDA,59,-0.072692,-0.072692
18/10/2000,Nvidia,NVDA,58.0625,-0.01589,-0.01589
19/10/2000,Nvidia,NVDA,63.6875,0.096878,0.096878
20/10/2000,Nvidia,NVDA,69.625,0.093229,0.093229
23/10/2000,Nvidia,NVDA,68.0625,-0.022442,-0.022442
24/10/2000,Nvidia,NVDA,65.875,-0.03214,-0.03214
25/10/2000,Nvidia,NVDA,60.125,-0.087287,-0.087287
26/10/2000,Nvidia,NVDA,62.6875,0.04262,0.04262
27/10/2000,Nvidia,NVDA,61.25,-0.022931,-0.022931
30/10/2000,Nvidia,NVDA,56.9375,-0.070408,-0.070408
31/10/2000,Nvidia,NVDA,62.14063,0.091383,0.091383
01/11/2000,Nvidia,NVDA,62.125,-0.000252,-0.000252
02/11/2000,Nvidia,NVDA,66.875,0.076459,0.076459
03/11/2000,Nvidia,NVDA,71.25,0.065421,0.065421
06/11/2000,Nvidia,NVDA,76.75,0.077193,0.077193
07/11/2000,Nvidia,NVDA,71.5625,-0.06759,-0.06759
08/11/2000,Nvidia,NVDA,69.4375,-0.029694,-0.029694
09/11/2000,Nvidia,NVDA,62.1875,-0.10441,-0.10441
10/11/2000,Nvidia,NVDA,58.8125,-0.054271,-0.054271
13/11/2000,Nvidia,NVDA,59.0625,0.004251,0.004251
14/11/2000,Nvidia,NVDA,69.875,0.183069,0.183069
15/11/2000,Nvidia,NVDA,68.95313,-0.013193,-0.013193
16/11/2000,Nvidia,NVDA,64.625,-0.062769,-0.062769
17/11/2000,Nvidia,NVDA,63.375,-0.019342,-0.019342
20/11/2000,Nvidia,NVDA,58.5,-0.076923,-0.076923
21/11/2000,Nvidia,NVDA,57.375,-0.019231,-0.019231
22/11/2000,Nvidia,NVDA,54.375,-0.052288,-0.052288
24/11/2000,Nvidia,NVDA,57.5,0.057471,0.057471
27/11/2000,Nvidia,NVDA,55.5625,-0.033696,-0.033696
28/11/2000,Nvidia,NVDA,51.42188,-0.074522,-0.074522
29/11/2000,Nvidia,NVDA,48.25,-0.061683,-0.061683
30/11/2000,Nvidia,NVDA,40.5,-0.160622,-0.160622
01/12/2000,Nvidia,NVDA,44.5,0.098765,0.098765
04/12/2000,Nvidia,NVDA,45.1875,0.015449,0.015449
05/12/2000,Nvidia,NVDA,48.125,0.065007,0.065007
06/12/2000,Nvidia,NVDA,41.25,-0.142857,-0.142857
07/12/2000,Nvidia,NVDA,40.5,-0.018182,-0.018182
08/12/2000,Nvidia,NVDA,49.75,0.228395,0.228395
11/12/2000,Nvidia,NVDA,49.75,0,0
12/12/2000,Nvidia,NVDA,48.375,-0.027638,-0.027638
13/12/2000,Nvidia,NVDA,44.625,-0.077519,-0.077519
14/12/2000,Nvidia,NVDA,41.5625,-0.068627,-0.068627
15/12/2000,Nvidia,NVDA,37.4375,-0.099248,-0.099248
18/12/2000,Nvidia,NVDA,38.67188,0.032972,0.032972
19/12/2000,Nvidia,NVDA,35.75,-0.075556,-0.075556
20/12/2000,Nvidia,NVDA,31.875,-0.108392,-0.108392
21/12/2000,Nvidia,NVDA,27.875,-0.12549,-0.12549
22/12/2000,Nvidia,NVDA,35.0625,0.257848,0.257848
26/12/2000,Nvidia,NVDA,33.625,-0.040998,-0.040998
27/12/2000,Nvidia,NVDA,35.875,0.066914,0.066914
28/12/2000,Nvidia,NVDA,36.0625,0.005226,0.005226
29/12/2000,Nvidia,NVDA,32.76563,-0.091421,-0.091421
02/01/2001,Nvidia,NVDA,29.9375,-0.086314,-0.086314
03/01/2001,Nvidia,NVDA,39.125,0.306889,0.306889
04/01/2001,Nvidia,NVDA,43.625,0.115016,0.115016
05/01/2001,Nvidia,NVDA,37.09375,-0.149713,-0.149713
08/01/2001,Nvidia,NVDA,40.625,0.095198,0.095198
09/01/2001,Nvidia,NVDA,41.4375,0.02,0.02
10/01/2001,Nvidia,NVDA,44.3125,0.069382,0.069382
11/01/2001,Nvidia,NVDA,48,0.083216,0.083216
12/01/2001,Nvidia,NVDA,47,-0.020833,-0.020833
16/01/2001,Nvidia,NVDA,43.3125,-0.078457,-0.078457
17/01/2001,Nvidia,NVDA,44.875,0.036075,0.036075
18/01/2001,Nvidia,NVDA,53.48438,0.191852,0.191852
19/01/2001,Nvidia,NVDA,52.0625,-0.026585,-0.026585
22/01/2001,Nvidia,NVDA,50,-0.039616,-0.039616
23/01/2001,Nvidia,NVDA,54.98438,0.099688,0.099688
24/01/2001,Nvidia,NVDA,54.75,-0.004263,-0.004263
25/01/2001,Nvidia,NVDA,49.25,-0.100457,-0.100457
26/01/2001,Nvidia,NVDA,50.8125,0.031726,0.031726
29/01/2001,Nvidia,NVDA,51.0625,0.00492,0.00492
30/01/2001,Nvidia,NVDA,52.1875,0.022032,0.022032
31/01/2001,Nvidia,NVDA,51.625,-0.010778,-0.010778
01/02/2001,Nvidia,NVDA,51.89063,0.005145,0.005145
02/02/2001,Nvidia,NVDA,46.875,-0.096658,-0.096658
05/02/2001,Nvidia,NVDA,46.8125,-0.001333,-0.001333
06/02/2001,Nvidia,NVDA,47.0625,0.00534,0.00534
07/02/2001,Nvidia,NVDA,44.875,-0.046481,-0.046481
08/02/2001,Nvidia,NVDA,44.625,-0.005571,-0.005571
09/02/2001,Nvidia,NVDA,44.3125,-0.007003,-0.007003
12/02/2001,Nvidia,NVDA,43.125,-0.026798,-0.026798
13/02/2001,Nvidia,NVDA,44.4375,0.030435,0.030435
14/02/2001,Nvidia,NVDA,47.6875,0.073136,0.073136
15/02/2001,Nvidia,NVDA,56.4375,0.183486,0.183486
16/02/2001,Nvidia,NVDA,59.5,0.054264,0.054264
20/02/2001,Nvidia,NVDA,53.5625,-0.09979,-0.09979
21/02/2001,Nvidia,NVDA,56,0.045508,0.045508
22/02/2001,Nvidia,NVDA,58.375,0.042411,0.042411
23/02/2001,Nvidia,NVDA,54.34375,-0.069058,-0.069058
26/02/2001,Nvidia,NVDA,53.125,-0.022427,-0.022427
27/02/2001,Nvidia,NVDA,49.9375,-0.06,-0.06
28/02/2001,Nvidia,NVDA,44.6875,-0.105131,-0.105131
01/03/2001,Nvidia,NVDA,48.21875,0.079021,0.079021
02/03/2001,Nvidia,NVDA,43.57813,-0.096241,-0.096241
05/03/2001,Nvidia,NVDA,44,0.009681,0.009681
06/03/2001,Nvidia,NVDA,48.25,0.096591,0.096591
07/03/2001,Nvidia,NVDA,52.125,0.080311,0.080311
08/03/2001,Nvidia,NVDA,53.875,0.033573,0.033573
09/03/2001,Nvidia,NVDA,50.0625,-0.070766,-0.070766
12/03/2001,Nvidia,NVDA,48.25,-0.036205,-0.036205
13/03/2001,Nvidia,NVDA,54,0.119171,0.119171
14/03/2001,Nvidia,NVDA,57.0625,0.056713,0.056713
15/03/2001,Nvidia,NVDA,59.875,0.049288,0.049288
16/03/2001,Nvidia,NVDA,59.625,-0.004175,-0.004175
19/03/2001,Nvidia,NVDA,63.0625,0.057652,0.057652
20/03/2001,Nvidia,NVDA,57.1875,-0.093162,-0.093162
21/03/2001,Nvidia,NVDA,61.4375,0.074317,0.074317
22/03/2001,Nvidia,NVDA,67.625,0.100712,0.100712
23/03/2001,Nvidia,NVDA,67,-0.009242,-0.009242
26/03/2001,Nvidia,NVDA,70.625,0.054104,0.054104
27/03/2001,Nvidia,NVDA,68.0625,-0.036283,-0.036283
28/03/2001,Nvidia,NVDA,68.10938,0.000689,0.000689
29/03/2001,Nvidia,NVDA,69.125,0.014912,0.014912
30/03/2001,Nvidia,NVDA,64.92188,-0.060805,-0.060805
02/04/2001,Nvidia,NVDA,62.1875,-0.042118,-0.042118
03/04/2001,Nvidia,NVDA,64.25,0.033166,0.033166
04/04/2001,Nvidia,NVDA,57.625,-0.103113,-0.103113
05/04/2001,Nvidia,NVDA,62.9375,0.092191,0.092191
06/04/2001,Nvidia,NVDA,62.6875,-0.003972,-0.003972
09/04/2001,Nvidia,NVDA,59.64,-0.048614,-0.048614
10/04/2001,Nvidia,NVDA,65.27,0.0944,0.0944
11/04/2001,Nvidia,NVDA,69.21,0.060365,0.060365
12/04/2001,Nvidia,NVDA,70.25,0.015027,0.015027
16/04/2001,Nvidia,NVDA,68.54,-0.024342,-0.024342
17/04/2001,Nvidia,NVDA,71.9,0.049022,0.049022
18/04/2001,Nvidia,NVDA,77.26,0.074548,0.074548
19/04/2001,Nvidia,NVDA,83.9,0.085944,0.085944
20/04/2001,Nvidia,NVDA,86.96,0.036472,0.036472
23/04/2001,Nvidia,NVDA,82.37,-0.052783,-0.052783
24/04/2001,Nvidia,NVDA,76.54,-0.070778,-0.070778
25/04/2001,Nvidia,NVDA,80.06,0.045989,0.045989
26/04/2001,Nvidia,NVDA,73.75,-0.078816,-0.078816
27/04/2001,Nvidia,NVDA,79,0.071186,0.071186
30/04/2001,Nvidia,NVDA,83.3,0.05443,0.05443
01/05/2001,Nvidia,NVDA,91.08,0.093397,0.093397
02/05/2001,Nvidia,NVDA,88.99,-0.022947,-0.022947
03/05/2001,Nvidia,NVDA,88.6,-0.004383,-0.004383
04/05/2001,Nvidia,NVDA,89.82,0.01377,0.01377
07/05/2001,Nvidia,NVDA,93.85,0.044868,0.044868
08/05/2001,Nvidia,NVDA,87.06,-0.072349,-0.072349
09/05/2001,Nvidia,NVDA,82.98,-0.046864,-0.046864
10/05/2001,Nvidia,NVDA,80.19,-0.033623,-0.033623
11/05/2001,Nvidia,NVDA,78.14,-0.025564,-0.025564
14/05/2001,Nvidia,NVDA,78.81,0.008574,0.008574
15/05/2001,Nvidia,NVDA,81.64,0.035909,0.035909
16/05/2001,Nvidia,NVDA,85.49,0.047158,0.047158
17/05/2001,Nvidia,NVDA,87,0.017663,0.017663
18/05/2001,Nvidia,NVDA,86.3,-0.008046,-0.008046
21/05/2001,Nvidia,NVDA,90.2,0.045191,0.045191
22/05/2001,Nvidia,NVDA,92.9,0.029933,0.029933
23/05/2001,Nvidia,NVDA,92.11,-0.008504,-0.008504
24/05/2001,Nvidia,NVDA,93.47,0.014765,0.014765
25/05/2001,Nvidia,NVDA,91.7,-0.018937,-0.018937
29/05/2001,Nvidia,NVDA,87.94,-0.041003,-0.041003
30/05/2001,Nvidia,NVDA,86.3,-0.018649,-0.018649
31/05/2001,Nvidia,NVDA,85.61,-0.007995,-0.007995
01/06/2001,Nvidia,NVDA,90.35,0.055367,0.055367
04/06/2001,Nvidia,NVDA,88.95,-0.015495,-0.015495
05/06/2001,Nvidia,NVDA,93.62,0.052501,0.052501
06/06/2001,Nvidia,NVDA,94.02,0.004273,0.004273
07/06/2001,Nvidia,NVDA,99.33,0.056477,0.056477
08/06/2001,Nvidia,NVDA,96.75,-0.025974,-0.025974
11/06/2001,Nvidia,NVDA,93.92,-0.029251,-0.029251
12/06/2001,Nvidia,NVDA,97.05,0.033326,0.033326
13/06/2001,Nvidia,NVDA,93.79,-0.033591,-0.033591
14/06/2001,Nvidia,NVDA,93.59,-0.002132,-0.002132
15/06/2001,Nvidia,NVDA,95.05,0.0156,0.0156
18/06/2001,Nvidia,NVDA,91.29,-0.039558,-0.039558
19/06/2001,Nvidia,NVDA,86.3,-0.054661,-0.054661
20/06/2001,Nvidia,NVDA,90.01,0.04299,0.04299
21/06/2001,Nvidia,NVDA,91.71,0.018887,0.018887
22/06/2001,Nvidia,NVDA,91.3,-0.004471,-0.004471
25/06/2001,Nvidia,NVDA,91.12,-0.001972,-0.001972
26/06/2001,Nvidia,NVDA,93.75,0.028863,0.028863
27/06/2001,Nvidia,NVDA,90.85,-0.030933,-0.030933
28/06/2001,Nvidia,NVDA,91.92,0.011778,0.011778
29/06/2001,Nvidia,NVDA,92.75,0.00903,0.00903
02/07/2001,Nvidia,NVDA,88.64,-0.044313,-0.044313
03/07/2001,Nvidia,NVDA,89.77,0.012748,0.012748
05/07/2001,Nvidia,NVDA,83.26,-0.072519,-0.072519
06/07/2001,Nvidia,NVDA,80.7,-0.030747,-0.030747
09/07/2001,Nvidia,NVDA,78.06,-0.032714,-0.032714
10/07/2001,Nvidia,NVDA,78.7,0.008199,0.008199
11/07/2001,Nvidia,NVDA,78.55,-0.001906,-0.001906
12/07/2001,Nvidia,NVDA,82.67,0.052451,0.052451
13/07/2001,Nvidia,NVDA,80.96,-0.020685,-0.020685
16/07/2001,Nvidia,NVDA,74.45,-0.08041,-0.08041
17/07/2001,Nvidia,NVDA,78.61,0.055876,0.055876
18/07/2001,Nvidia,NVDA,75.89,-0.034601,-0.034601
19/07/2001,Nvidia,NVDA,77.11,0.016076,0.016076
20/07/2001,Nvidia,NVDA,74.89,-0.02879,-0.02879
23/07/2001,Nvidia,NVDA,67.8,-0.094672,-0.094672
24/07/2001,Nvidia,NVDA,72.39,0.067699,0.067699
25/07/2001,Nvidia,NVDA,71.69,-0.00967,-0.00967
26/07/2001,Nvidia,NVDA,79,0.101967,0.101967
27/07/2001,Nvidia,NVDA,81,0.025316,0.025316
30/07/2001,Nvidia,NVDA,79.07,-0.023827,-0.023827
31/07/2001,Nvidia,NVDA,80.9,0.023144,0.023144
01/08/2001,Nvidia,NVDA,85.84,0.061063,0.061063
02/08/2001,Nvidia,NVDA,87.88,0.023765,0.023765
03/08/2001,Nvidia,NVDA,87.19,-0.007852,-0.007852
06/08/2001,Nvidia,NVDA,89.83,0.030279,0.030279
07/08/2001,Nvidia,NVDA,88.5,-0.014806,-0.014806
08/08/2001,Nvidia,NVDA,86.25,-0.025424,-0.025424
09/08/2001,Nvidia,NVDA,84.74,-0.017507,-0.017507
10/08/2001,Nvidia,NVDA,84.64,-0.00118,-0.00118
13/08/2001,Nvidia,NVDA,88.19,0.041942,0.041942
14/08/2001,Nvidia,NVDA,85.85,-0.026534,-0.026534
15/08/2001,Nvidia,NVDA,85.95,0.001165,0.001165
16/08/2001,Nvidia,NVDA,89.57,0.042118,0.042118
17/08/2001,Nvidia,NVDA,83.77,-0.064754,-0.064754
20/08/2001,Nvidia,NVDA,83.19,-0.006924,-0.006924
21/08/2001,Nvidia,NVDA,81.44,-0.021036,-0.021036
22/08/2001,Nvidia,NVDA,84.79,0.041135,0.041135
23/08/2001,Nvidia,NVDA,82.91,-0.022172,-0.022172
24/08/2001,Nvidia,NVDA,85.28,0.028585,0.028585
27/08/2001,Nvidia,NVDA,88.23,0.034592,0.034592
28/08/2001,Nvidia,NVDA,87.08,-0.013034,-0.013034
29/08/2001,Nvidia,NVDA,84.28,-0.032154,-0.032154
30/08/2001,Nvidia,NVDA,84.01,-0.003204,-0.003204
31/08/2001,Nvidia,NVDA,84.71,0.008332,0.008332
04/09/2001,Nvidia,NVDA,78.82,-0.069531,-0.069531
05/09/2001,Nvidia,NVDA,80.5,0.021314,0.021314
06/09/2001,Nvidia,NVDA,77.21,-0.04087,-0.04087
07/09/2001,Nvidia,NVDA,78.02,0.010491,0.010491
10/09/2001,Nvidia,NVDA,75.76,-0.028967,-0.028967
17/09/2001,Nvidia,NVDA,33.99,-0.102693,-0.102693
18/09/2001,Nvidia,NVDA,31.94,-0.060312,-0.060312
19/09/2001,Nvidia,NVDA,31.55,-0.01221,-0.01221
20/09/2001,Nvidia,NVDA,28.88,-0.084628,-0.084628
21/09/2001,Nvidia,NVDA,26.97,-0.066136,-0.066136
24/09/2001,Nvidia,NVDA,30,0.112347,0.112347
25/09/2001,Nvidia,NVDA,28.83,-0.039,-0.039
26/09/2001,Nvidia,NVDA,27.79,-0.036074,-0.036074
27/09/2001,Nvidia,NVDA,26.25,-0.055416,-0.055416
28/09/2001,Nvidia,NVDA,27.47,0.046476,0.046476
01/10/2001,Nvidia,NVDA,25.14,-0.08482,-0.08482
02/10/2001,Nvidia,NVDA,23.88,-0.050119,-0.050119
03/10/2001,Nvidia,NVDA,28.58,0.196817,0.196817
04/10/2001,Nvidia,NVDA,32.29,0.129811,0.129811
05/10/2001,Nvidia,NVDA,32.9,0.018891,0.018891
08/10/2001,Nvidia,NVDA,33.64,0.022492,0.022492
09/10/2001,Nvidia,NVDA,32.18,-0.043401,-0.043401
10/10/2001,Nvidia,NVDA,34.25,0.064326,0.064326
11/10/2001,Nvidia,NVDA,37.96,0.108321,0.108321
12/10/2001,Nvidia,NVDA,40.43,0.065068,0.065068
15/10/2001,Nvidia,NVDA,40.25,-0.004452,-0.004452
16/10/2001,Nvidia,NVDA,44.3,0.100621,0.100621
17/10/2001,Nvidia,NVDA,41.7,-0.058691,-0.058691
18/10/2001,Nvidia,NVDA,43.46,0.042206,0.042206
19/10/2001,Nvidia,NVDA,44.36,0.020709,0.020709
22/10/2001,Nvidia,NVDA,45.41,0.02367,0.02367
23/10/2001,Nvidia,NVDA,44.61,-0.017617,-0.017617
24/10/2001,Nvidia,NVDA,46.58,0.044161,0.044161
25/10/2001,Nvidia,NVDA,49.31,0.058609,0.058609
26/10/2001,Nvidia,NVDA,45.79,-0.071385,-0.071385
29/10/2001,Nvidia,NVDA,42.07,-0.08124,-0.08124
30/10/2001,Nvidia,NVDA,42,-0.001664,-0.001664
31/10/2001,Nvidia,NVDA,42.86,0.020476,0.020476
01/11/2001,Nvidia,NVDA,46.52,0.085394,0.085394
02/11/2001,Nvidia,NVDA,47.17,0.013972,0.013972
05/11/2001,Nvidia,NVDA,47.34,0.003604,0.003604
06/11/2001,Nvidia,NVDA,50.59,0.068652,0.068652
07/11/2001,Nvidia,NVDA,50.63,0.000791,0.000791
08/11/2001,Nvidia,NVDA,49.75,-0.017381,-0.017381
09/11/2001,Nvidia,NVDA,53.2,0.069347,0.069347
12/11/2001,Nvidia,NVDA,54.63,0.02688,0.02688
13/11/2001,Nvidia,NVDA,54.18,-0.008237,-0.008237
14/11/2001,Nvidia,NVDA,52.67,-0.02787,-0.02787
15/11/2001,Nvidia,NVDA,52.95,0.005316,0.005316
16/11/2001,Nvidia,NVDA,52.49,-0.008687,-0.008687
19/11/2001,Nvidia,NVDA,51.34,-0.021909,-0.021909
20/11/2001,Nvidia,NVDA,49.9,-0.028048,-0.028048
21/11/2001,Nvidia,NVDA,49.26,-0.012826,-0.012826
23/11/2001,Nvidia,NVDA,49.95,0.014007,0.014007
26/11/2001,Nvidia,NVDA,53.52,0.071471,0.071471
27/11/2001,Nvidia,NVDA,54.09,0.01065,0.01065
28/11/2001,Nvidia,NVDA,51.36,-0.050471,-0.050471
29/11/2001,Nvidia,NVDA,53.61,0.043808,0.043808
30/11/2001,Nvidia,NVDA,54.64,0.019213,0.019213
03/12/2001,Nvidia,NVDA,53.81,-0.01519,-0.01519
04/12/2001,Nvidia,NVDA,58.14,0.080468,0.080468
05/12/2001,Nvidia,NVDA,62.83,0.080667,0.080667
06/12/2001,Nvidia,NVDA,61.84,-0.015757,-0.015757
07/12/2001,Nvidia,NVDA,59.95,-0.030563,-0.030563
10/12/2001,Nvidia,NVDA,60.55,0.010008,0.010008
11/12/2001,Nvidia,NVDA,62.72,0.035838,0.035838
12/12/2001,Nvidia,NVDA,64.67,0.031091,0.031091
13/12/2001,Nvidia,NVDA,62.81,-0.028761,-0.028761
14/12/2001,Nvidia,NVDA,65.64,0.045057,0.045057
17/12/2001,Nvidia,NVDA,68,0.035954,0.035954
18/12/2001,Nvidia,NVDA,66.25,-0.025735,-0.025735
19/12/2001,Nvidia,NVDA,64.44,-0.027321,-0.027321
20/12/2001,Nvidia,NVDA,61.9,-0.039417,-0.039417
21/12/2001,Nvidia,NVDA,64.58,0.043296,0.043296
24/12/2001,Nvidia,NVDA,66.19,0.02493,0.02493
26/12/2001,Nvidia,NVDA,67.81,0.024475,0.024475
27/12/2001,Nvidia,NVDA,69.38,0.023153,0.023153
28/12/2001,Nvidia,NVDA,67.71,-0.02407,-0.02407
31/12/2001,Nvidia,NVDA,66.9,-0.011963,-0.011963
02/01/2002,Nvidia,NVDA,67.3,0.005979,0.005979
03/01/2002,Nvidia,NVDA,71.71,0.065527,0.065527
04/01/2002,Nvidia,NVDA,69.62,-0.029145,-0.029145
07/01/2002,Nvidia,NVDA,67.75,-0.02686,-0.02686
08/01/2002,Nvidia,NVDA,68.55,0.011808,0.011808
09/01/2002,Nvidia,NVDA,67.61,-0.013713,-0.013713
10/01/2002,Nvidia,NVDA,65.99,-0.023961,-0.023961
11/01/2002,Nvidia,NVDA,63.07,-0.044249,-0.044249
14/01/2002,Nvidia,NVDA,59.76,-0.052481,-0.052481
15/01/2002,Nvidia,NVDA,65.34,0.093373,0.093373
16/01/2002,Nvidia,NVDA,62.79,-0.039027,-0.039027
17/01/2002,Nvidia,NVDA,64.99,0.035037,0.035037
18/01/2002,Nvidia,NVDA,63.8,-0.018311,-0.018311
22/01/2002,Nvidia,NVDA,62.2,-0.025078,-0.025078
23/01/2002,Nvidia,NVDA,63.37,0.01881,0.01881
24/01/2002,Nvidia,NVDA,65.64,0.035821,0.035821
25/01/2002,Nvidia,NVDA,65.47,-0.00259,-0.00259
28/01/2002,Nvidia,NVDA,67.99,0.038491,0.038491
29/01/2002,Nvidia,NVDA,64.66,-0.048978,-0.048978
30/01/2002,Nvidia,NVDA,65.44,0.012063,0.012063
31/01/2002,Nvidia,NVDA,65.74,0.004584,0.004584
01/02/2002,Nvidia,NVDA,64.13,-0.02449,-0.02449
04/02/2002,Nvidia,NVDA,61.11,-0.047092,-0.047092
05/02/2002,Nvidia,NVDA,60.51,-0.009818,-0.009818
06/02/2002,Nvidia,NVDA,62.02,0.024955,0.024955
07/02/2002,Nvidia,NVDA,60.01,-0.032409,-0.032409
08/02/2002,Nvidia,NVDA,57.72,-0.03816,-0.03816
11/02/2002,Nvidia,NVDA,60.91,0.055267,0.055267
12/02/2002,Nvidia,NVDA,62.2,0.021179,0.021179
13/02/2002,Nvidia,NVDA,61.4,-0.012862,-0.012862
14/02/2002,Nvidia,NVDA,62.16,0.012378,0.012378
15/02/2002,Nvidia,NVDA,57.35,-0.077381,-0.077381
19/02/2002,Nvidia,NVDA,53.55,-0.06626,-0.06626
20/02/2002,Nvidia,NVDA,56.35,0.052288,0.052288
21/02/2002,Nvidia,NVDA,52.5,-0.068323,-0.068323
22/02/2002,Nvidia,NVDA,49.92,-0.049143,-0.049143
25/02/2002,Nvidia,NVDA,53.83,0.078325,0.078325
26/02/2002,Nvidia,NVDA,55,0.021735,0.021735
27/02/2002,Nvidia,NVDA,53.15,-0.033636,-0.033636
28/02/2002,Nvidia,NVDA,51.01,-0.040263,-0.040263
01/03/2002,Nvidia,NVDA,55.94,0.096648,0.096648
04/03/2002,Nvidia,NVDA,59.06,0.055774,0.055774
05/03/2002,Nvidia,NVDA,58.91,-0.00254,-0.00254
06/03/2002,Nvidia,NVDA,57.06,-0.031404,-0.031404
07/03/2002,Nvidia,NVDA,56.6,-0.008062,-0.008062
08/03/2002,Nvidia,NVDA,58.29,0.029859,0.029859
11/03/2002,Nvidia,NVDA,57.61,-0.011666,-0.011666
