PERMNO	HdrCUSIP	SecurityNm	Ticker	PERMCO	DlyCalDt	DlyPrc	DlyCap	DlyRet	DlyPrcVol
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20180720	45.280000	192678308.64	0.003769	410197995.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20180723	44.950000	191274071.85	-0.007288	407055872.6
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20180724	45.260000	192593203.38	0.006897	623960424.8
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20180725	46.090000	196125071.67	0.018338	982574550.5
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20180726	46.240000	196763361.12	0.003255	586003219.2
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20180727	46.210000	196635703.23	-0.000649	485988167.1
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20180730	46.230000	196720808.49	0.000433	414598406.6
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20180731	46.630000	198313752.86	0.008652	580021104.1
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20180801	46.390000	197293051.58	-0.005147	459450595.9
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20180802	46.180000	196399937.96	-0.004527	554610024.1
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20180803	46.620000	198271223.64	0.009528	534399745.3
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20180806	46.650000	198398811.30	0.000644	469117484.9
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20180807	46.500000	197760873.00	-0.003215	401432128.5
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20180808	46.150000	196272350.30	-0.007527	314381645.5
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20180809	46.350000	197122934.70	0.004334	413631432.5
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20180810	46.080000	195974645.76	-0.005825	347233213.4
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20180813	45.830000	194911415.26	-0.005425	373211930.3
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20180814	45.890000	195166590.58	0.001309	314168171.5
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20180815	46.080000	195974645.76	0.004140	446350556.2
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20180816	46.220000	196570054.84	0.003038	489965879.3
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20180817	46.600000	198186165.20	0.008222	414073200.6
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20180820	46.730000	198739045.06	0.002790	298699328.3
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20180821	46.220000	196570054.84	-0.010914	646446462.5
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20180822	45.930000	195336707.46	-0.006274	328819070.6
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20180823	45.700000	194358535.40	-0.005008	600722295.6
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20180824	45.630000	194060830.86	-0.001532	499790089.9
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20180827	45.690000	194316006.18	0.001315	437767084.1
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20180828	45.370000	192955071.14	-0.007004	384592461.4
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20180829	45.330000	192784954.26	-0.000882	562587502.2
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20180830	44.950000	191168843.90	-0.008383	436757978.6
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20180831	44.570000	189552733.54	-0.008454	884020946.2
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20180904	44.760000	190360788.72	0.004263	498562796.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20180905	45.380000	192997600.36	0.013852	478987397.5
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20180906	45.770000	194656239.94	0.008594	523584725.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20180907	45.720000	194443593.84	-0.001092	466714697.8
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20180910	46.060000	195889587.32	0.007437	394690581.2
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20180911	46.020000	195719470.44	-0.000868	426985893.4
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20180912	46.240000	196655113.28	0.004781	611125226.2
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20180913	45.830000	194911415.26	-0.000433	380152883.8
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20180914	45.990000	195591882.78	0.003491	350116535.2
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20180917	46.320000	196995347.04	0.007175	394986620.4
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20180918	45.930000	195336707.46	-0.008420	452305366.2
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20180919	45.960000	195464295.12	0.000653	327195352.7
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20180920	46.640000	198356282.08	0.014795	454120341.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20180921	46.580000	198101106.76	-0.001286	896226076.7
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20180924	46.070000	195932116.54	-0.010949	496583554.4
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20180925	45.680000	194273476.96	-0.008465	361746497.9
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20180926	45.850000	194996473.70	0.003722	465953376.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20180927	46.010000	195676941.22	0.003490	498144748.8
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20180928	46.190000	196442467.18	0.003912	419031245.8
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20181001	46.230000	196612584.06	0.000866	432931699.1
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20181002	46.510000	197803402.22	0.006057	347090270.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20181003	45.870000	195081532.14	-0.013760	483574934.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20181004	45.850000	194996473.70	-0.000436	439352489.8
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20181005	45.880000	195124061.36	0.000654	400720049.2
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20181008	46.480000	197675814.56	0.013078	455880209.1
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20181009	46.390000	197293051.58	-0.001936	502150967.3
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20181010	45.680000	194273476.96	-0.015305	635729382.2
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20181011	44.640000	189850438.08	-0.022767	789143286.2
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20181012	44.680000	190020554.96	0.000896	554928951.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20181015	44.910000	190998727.02	0.005148	521339037.4
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20181016	45.490000	193465421.78	0.012915	475030234.8
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20181017	45.860000	195039002.92	0.008134	507020822.4
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20181018	45.610000	193975772.42	-0.005451	580015710.9
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20181019	46.330000	197037876.26	0.015786	648121813.5
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20181022	45.970000	195506824.34	-0.007770	656619022.7
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20181023	46.360000	197165463.92	0.008484	810551842.3
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20181024	46.730000	198739045.06	0.007981	1010584428.6
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20181025	46.510000	197803402.22	-0.004708	661382246.2
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20181026	45.920000	195294178.24	-0.012685	985356411.2
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20181029	46.460000	197590756.12	0.011760	972508897.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20181030	47.630000	202566674.86	0.025183	995245996.8
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20181031	47.880000	203801890.32	0.005249	1211814981.7
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20181101	47.740000	203205978.36	-0.002924	787447430.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20181102	48.000000	204312672.00	0.005446	844082784.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20181105	48.690000	207249666.66	0.014375	805505303.4
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20181106	49.110000	209037402.54	0.008626	705878950.9
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20181107	49.370000	210144096.18	0.005294	604276309.4
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20181108	49.330000	209973835.62	-0.000810	481600946.5
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20181109	49.680000	211463615.52	0.007095	615947842.1
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20181112	49.870000	212272353.18	0.003824	694106219.4
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20181113	49.860000	212229788.04	-0.000201	691714112.2
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20181114	49.760000	211804136.64	-0.002006	602434069.4
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20181115	49.740000	211719006.36	-0.000402	600862880.8
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20181116	50.170000	213549307.38	0.008645	672566728.4
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20181119	50.510000	214996522.14	0.006777	685713607.5
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20181120	49.380000	210186661.32	-0.022372	802693479.1
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20181121	48.730000	207419927.22	-0.013163	660746930.6
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20181123	49.020000	208654316.28	0.005951	234927124.5
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20181126	48.870000	208015839.18	-0.003060	456540314.6
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20181127	49.370000	210144096.18	0.010231	453249727.3
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20181128	49.710000	211591310.94	0.006887	565137629.6
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20181129	48.980000	208484055.72	-0.006840	566420246.7
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20181130	50.400000	214528305.60	0.028991	1287123818.4
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20181203	49.690000	211506180.66	-0.014087	738829131.6
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20181204	49.580000	211037964.12	-0.002214	944989395.8
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20181206	49.380000	210186661.32	-0.004034	872788636.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20181207	49.090000	208952272.26	-0.005873	764120065.7
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20181210	49.240000	209590749.36	0.003056	607183265.5
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20181211	49.540000	210867703.56	0.006093	895861444.9
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20181212	49.220000	209505619.08	-0.006459	606239983.7
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20181213	49.470000	210569747.58	0.005079	681016189.6
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20181214	49.340000	210016400.76	-0.002628	682671841.8
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20181217	48.330000	205717321.62	-0.020470	893286434.8
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20181218	48.320000	205674756.48	-0.000207	713479348.8
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20181219	47.900000	203887020.60	-0.008692	857592786.4
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20181220	47.540000	202354675.56	-0.007516	1004520722.9
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20181221	47.570000	202482370.98	0.000631	1544964331.7
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20181224	45.960000	195629383.44	-0.033845	493321633.3
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20181226	46.940000	199800767.16	0.021323	673240705.2
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20181227	47.530000	202312110.42	0.012569	806418648.1
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20181228	47.200000	200907460.80	-0.006943	623897671.2
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20181231	47.350000	201545937.90	0.003178	500786621.3
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190102	46.930000	199758202.02	-0.008870	544562345.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190103	46.640000	198523812.96	-0.006179	686280222.3
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190104	47.570000	202482370.98	0.019940	619067132.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190107	46.950000	199843332.30	-0.013033	616710973.8
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190108	47.480000	202099284.72	0.011289	732176497.8
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190109	46.570000	198225856.98	-0.019166	839775527.5
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190110	47.070000	200354113.98	0.010737	752018938.6
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190111	47.340000	201503372.76	0.005736	524935223.5
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190114	47.150000	200694635.10	-0.004014	542898679.2
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190115	47.570000	202482370.98	0.008908	539583846.1
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190116	46.920000	199715636.88	-0.013664	793313037.6
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190117	47.060000	200311548.84	0.002984	566819440.7
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190118	47.610000	202652631.54	0.011687	607540688.2
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190122	47.720000	203120848.08	0.002310	558345187.7
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190123	48.270000	205461930.78	0.011526	582052837.7
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190124	47.690000	202993152.66	-0.012016	489870726.2
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190125	47.370000	201631068.18	-0.006710	571598773.7
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190128	47.170000	200779765.38	-0.004222	470139852.3
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190129	47.400000	201758763.60	0.004876	568733497.8
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190130	47.860000	203716760.04	0.009705	619904496.3
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190131	48.130000	204866018.82	0.005641	1548895450.6
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190201	48.700000	207292231.80	0.011843	931638012.8
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190204	49.250000	209633314.50	0.011294	743957744.3
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190205	49.260000	209675879.64	0.000203	623230180.3
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190206	49.260000	209675879.64	0.000000	428040238.1
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190207	49.420000	210356921.88	0.003248	496564648.2
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190208	49.500000	210697443.00	0.001619	485758201.5
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190211	49.610000	211165659.54	0.002222	464810080.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190212	49.660000	211378485.24	0.001008	545439467.8
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190213	49.790000	211931832.06	0.002618	634765191.7
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190214	45.590000	194054473.26	-0.084354	2685497277.2
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190215	45.240000	192564693.36	-0.007677	1615138483.9
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190219	44.830000	190819522.62	-0.009063	1143671713.5
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190220	45.100000	191968781.40	0.006023	1238625633.3
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190221	45.860000	195203732.04	0.016851	1060336764.5
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190222	45.280000	192734953.92	-0.012647	1119701408.6
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190225	44.940000	191287739.16	-0.007509	1068419333.9
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190226	44.690000	190223610.66	-0.005563	914501659.3
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190227	44.940000	191287739.16	0.005594	801172928.2
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190228	45.340000	193843915.60	0.008901	1021688794.3
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190301	45.380000	194014929.20	0.000882	739312399.6
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190304	45.650000	195169271.00	0.005950	729204974.3
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190305	45.600000	194955504.00	-0.001095	595640241.6
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190306	45.450000	194314203.00	-0.003289	646851444.8
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190307	45.280000	193587395.20	-0.003740	547163384.2
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190308	44.840000	191706245.60	-0.009717	698575453.3
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190311	46.180000	197435201.20	0.029884	1021820334.4
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190312	46.050000	196879407.00	-0.002815	890996905.4
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190313	46.220000	197606214.80	0.003692	749804735.7
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190314	45.700000	195383038.00	-0.002596	845643448.1
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190315	45.300000	193672902.00	-0.008753	2140628487.6
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190318	45.410000	194143189.40	0.002428	1090129942.9
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190319	45.560000	194784490.40	0.003303	682805442.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190320	45.530000	194656230.20	-0.000658	609012831.3
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190321	45.510000	194570723.40	-0.000439	912176180.7
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190322	45.930000	196366366.20	0.009229	875239278.3
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190325	46.030000	196793900.20	0.002177	537088258.7
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190326	46.640000	199401857.60	0.013252	533323176.3
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190327	46.610000	199273597.40	-0.000643	538048594.3
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190328	46.580000	199145337.20	-0.000644	518019300.9
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190329	46.860000	200334044.46	0.006011	751894613.6
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190401	46.720000	199735521.92	-0.002988	538339796.5
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190402	46.570000	199094247.77	-0.003211	395627564.7
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190403	46.180000	197426934.98	-0.008374	593621733.6
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190404	46.480000	198709483.28	0.006496	363237388.6
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190405	46.470000	198666731.67	-0.000215	356787180.1
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190408	46.550000	199008744.55	0.001722	438571709.5
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190409	46.670000	199521763.87	0.002578	403311685.9
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190410	46.640000	199393509.04	-0.000643	375930246.6
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190411	46.710000	199692770.31	0.001501	343433733.6
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190412	46.740000	199821025.14	0.000642	499652469.6
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190415	47.000000	200932567.00	0.005563	482301028.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190416	46.950000	200718808.95	-0.001064	507278176.7
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190417	47.280000	202129612.08	0.007029	560233154.6
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190418	47.480000	202984644.28	0.004230	577694667.7
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190422	47.400000	202642631.40	-0.001685	466164069.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190423	48.210000	206105511.81	0.017089	1221061096.2
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190424	47.980000	205122224.78	-0.004771	767549782.3
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190425	47.840000	204523702.24	-0.002918	547500622.2
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190426	48.260000	206319269.86	0.008779	490046614.5
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190429	48.420000	207003295.62	0.003315	471201166.8
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190430	49.060000	209295601.90	0.013218	878809915.7
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190501	48.590000	207290527.85	-0.009580	512701952.5
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190502	48.390000	206437304.85	-0.004116	422199459.5
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190503	48.720000	207845122.80	0.006820	344788955.3
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190506	48.470000	206778594.05	-0.005131	419663390.2
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190507	48.000000	204773520.00	-0.009697	599399088.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190508	47.850000	204133602.75	-0.003125	444121784.7
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190509	47.400000	202213851.00	-0.009404	542755216.8
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190510	48.190000	205584081.85	0.016667	465216766.6
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190513	48.050000	204986825.75	-0.002905	572347719.2
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190514	48.690000	207717139.35	0.013319	820144244.1
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190515	49.180000	209807535.70	0.010064	561760468.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190516	49.580000	211513981.70	0.008133	881108788.5
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190517	49.200000	209892858.00	-0.007664	553845138.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190520	48.850000	208399717.75	-0.007114	676598488.2
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190521	48.600000	207333189.00	-0.005118	514546230.6
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190522	49.650000	211812609.75	0.021605	796917255.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190523	49.850000	212665832.75	0.004028	608145723.1
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190524	49.610000	211641965.15	-0.004814	341708719.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190528	49.100000	209466246.50	-0.010280	913958447.5
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190529	48.610000	207375850.15	-0.009980	609319058.5
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190530	49.250000	210106163.75	0.013166	447555041.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190531	49.130000	209594229.95	-0.002437	558541234.1
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190603	49.980000	213220427.70	0.017301	708089001.1
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190604	50.000000	213305750.00	0.000400	600536450.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190605	50.780000	216633319.70	0.015600	804230890.6
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190606	51.400000	219278311.00	0.012210	780788667.4
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190607	51.490000	219662261.35	0.001751	787465455.9
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190610	51.380000	219192988.70	-0.002136	500311157.2
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190611	51.330000	218979682.95	-0.000973	508979143.3
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190612	51.640000	220302178.60	0.006039	572590723.4
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190613	51.130000	218126459.95	-0.002130	529381920.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190614	51.310000	218894360.65	0.003520	446102531.9
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190617	50.870000	217017270.05	-0.008575	626850916.4
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190618	50.640000	216036063.60	-0.004521	466956301.4
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190619	51.120000	218083798.80	0.009479	481250121.1
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190620	51.660000	220387500.90	0.010563	550518922.8
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190621	51.550000	219918228.25	-0.002129	1096180954.1
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190624	51.920000	221496690.80	0.007177	559706218.7
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190625	51.760000	220814112.40	-0.003082	596270541.6
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190626	51.120000	218083798.80	-0.012365	634147382.9
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190627	51.080000	217913154.20	-0.000782	632110658.2
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20190628	50.920000	217230575.80	-0.003132	832026129.5
